practice_id,role_id,r_a,
"""DSS03.05""",22,,"""""DSS03.05"""""
"""DSS03.05""",23,,"""""DSS03.05"""""
"""DSS03.05""",24,R,"""""DSS03.05"""""
"""DSS03.05""",25,,"""""DSS03.05"""""
"""DSS03.05""",26,R,"""""DSS03.05"""""
"""DSS03.05""",27,,"""""DSS03.05"""""
"""DSS03.05""",28,,"""""DSS03.05"""""
"""DSS03.05""",29,,"""""DSS03.05"""""
"""DSS03.05""",30,,"""""DSS03.05"""""
"""DSS03.05""",31,,"""""DSS03.05"""""
"""DSS03.05""",32,,"""""DSS03.05"""""
"""DSS03.05""",33,,"""""DSS03.05"""""
"""MEA02.01""",1,,"""""MEA02.01"""""
"""MEA02.01""",2,,"""""MEA02.01"""""
"""MEA02.01""",3,,"""""MEA02.01"""""
"""MEA02.01""",4,R,"""""MEA02.01"""""
"""MEA02.01""",5,,"""""MEA02.01"""""
"""MEA02.01""",6,A,"""""MEA02.01"""""
"""MEA02.01""",7,R,"""""MEA02.01"""""
"""MEA02.01""",8,,"""""MEA02.01"""""
"""MEA02.01""",9,,"""""MEA02.01"""""
"""MEA02.01""",10,,"""""MEA02.01"""""
"""MEA02.01""",11,,"""""MEA02.01"""""
"""MEA02.01""",12,,"""""MEA02.01"""""
"""MEA02.01""",13,,"""""MEA02.01"""""
"""MEA02.01""",14,R,"""""MEA02.01"""""
"""MEA02.01""",15,,"""""MEA02.01"""""
"""MEA02.01""",16,,"""""MEA02.01"""""
"""MEA02.01""",17,,"""""MEA02.01"""""
"""MEA02.01""",18,R,"""""MEA02.01"""""
"""MEA02.01""",19,,"""""MEA02.01"""""
"""MEA02.01""",20,,"""""MEA02.01"""""
"""MEA02.01""",21,,"""""MEA02.01"""""
"""MEA02.01""",22,,"""""MEA02.01"""""
"""MEA02.01""",23,R,"""""MEA02.01"""""
"""MEA02.01""",24,R,"""""MEA02.01"""""
"""MEA02.01""",25,R,"""""MEA02.01"""""
"""MEA02.01""",26,R,"""""MEA02.01"""""
"""MEA02.01""",27,R,"""""MEA02.01"""""
"""MEA02.01""",28,R,"""""MEA02.01"""""
"""MEA02.01""",29,R,"""""MEA02.01"""""
"""MEA02.01""",30,,"""""MEA02.01"""""
"""MEA02.01""",31,,"""""MEA02.01"""""
"""MEA02.01""",32,,"""""MEA02.01"""""
"""MEA02.01""",33,,"""""MEA02.01"""""
"""MEA02.02""",1,,"""""MEA02.02"""""
"""MEA02.02""",2,,"""""MEA02.02"""""
"""MEA02.02""",3,,"""""MEA02.02"""""
"""MEA02.02""",4,,"""""MEA02.02"""""
"""MEA02.02""",5,R,"""""MEA02.02"""""
"""MEA02.02""",6,A,"""""MEA02.02"""""
"""MEA02.02""",7,R,"""""MEA02.02"""""
"""MEA02.02""",8,,"""""MEA02.02"""""
"""MEA02.02""",9,,"""""MEA02.02"""""
"""MEA02.02""",10,R,"""""MEA02.02"""""
"""MEA02.02""",11,,"""""MEA02.02"""""
"""MEA02.02""",12,,"""""MEA02.02"""""
"""MEA02.02""",13,,"""""MEA02.02"""""
"""MEA02.02""",14,R,"""""MEA02.02"""""
"""MEA02.02""",15,,"""""MEA02.02"""""
"""MEA02.02""",16,,"""""MEA02.02"""""
"""MEA02.02""",17,,"""""MEA02.02"""""
"""MEA02.02""",18,,"""""MEA02.02"""""
"""MEA02.02""",19,,"""""MEA02.02"""""
"""MEA02.02""",20,,"""""MEA02.02"""""
"""MEA02.02""",21,,"""""MEA02.02"""""
"""MEA02.02""",22,,"""""MEA02.02"""""
"""MEA02.02""",23,,"""""MEA02.02"""""
"""MEA02.02""",24,,"""""MEA02.02"""""
"""MEA02.02""",25,,"""""MEA02.02"""""
"""MEA02.02""",26,,"""""MEA02.02"""""
"""MEA02.02""",27,,"""""MEA02.02"""""
"""MEA02.02""",28,,"""""MEA02.02"""""
"""MEA02.02""",29,,"""""MEA02.02"""""
"""MEA02.02""",30,,"""""MEA02.02"""""
"""MEA02.02""",31,,"""""MEA02.02"""""
"""MEA02.02""",32,,"""""MEA02.02"""""
"""MEA02.02""",33,,"""""MEA02.02"""""
"""MEA02.03""",1,,"""""MEA02.03"""""
"""MEA02.03""",2,,"""""MEA02.03"""""
"""MEA02.03""",3,,"""""MEA02.03"""""
"""MEA02.03""",4,R,"""""MEA02.03"""""
"""MEA02.03""",5,,"""""MEA02.03"""""
"""MEA02.03""",6,A,"""""MEA02.03"""""
"""MEA02.03""",7,R,"""""MEA02.03"""""
"""MEA02.03""",8,,"""""MEA02.03"""""
"""MEA02.03""",9,,"""""MEA02.03"""""
"""MEA02.03""",10,,"""""MEA02.03"""""
"""MEA02.03""",11,,"""""MEA02.03"""""
"""MEA02.03""",12,,"""""MEA02.03"""""
"""MEA02.03""",13,,"""""MEA02.03"""""
"""MEA02.03""",14,R,"""""MEA02.03"""""
"""MEA02.03""",15,,"""""MEA02.03"""""
"""MEA02.03""",16,,"""""MEA02.03"""""
"""MEA02.03""",17,,"""""MEA02.03"""""
"""MEA02.03""",18,R,"""""MEA02.03"""""
"""MEA02.03""",19,,"""""MEA02.03"""""
"""MEA02.03""",20,,"""""MEA02.03"""""
"""MEA02.03""",21,,"""""MEA02.03"""""
"""MEA02.03""",22,,"""""MEA02.03"""""
"""MEA02.03""",23,R,"""""MEA02.03"""""
"""MEA02.03""",24,R,"""""MEA02.03"""""
"""MEA02.03""",25,R,"""""MEA02.03"""""
"""MEA02.03""",26,R,"""""MEA02.03"""""
"""MEA02.03""",27,R,"""""MEA02.03"""""
"""MEA02.03""",28,R,"""""MEA02.03"""""
"""MEA02.03""",29,R,"""""MEA02.03"""""
"""MEA02.03""",30,,"""""MEA02.03"""""
"""MEA02.03""",31,,"""""MEA02.03"""""
"""MEA02.03""",32,,"""""MEA02.03"""""
"""MEA02.03""",33,,"""""MEA02.03"""""
"""MEA02.04""",1,,"""""MEA02.04"""""
"""MEA02.04""",2,,"""""MEA02.04"""""
"""MEA02.04""",3,,"""""MEA02.04"""""
"""MEA02.04""",4,,"""""MEA02.04"""""
"""MEA02.04""",5,,"""""MEA02.04"""""
"""MEA02.04""",6,A,"""""MEA02.04"""""
"""MEA02.04""",7,R,"""""MEA02.04"""""
"""MEA02.04""",8,,"""""MEA02.04"""""
"""MEA02.04""",9,,"""""MEA02.04"""""
"""MEA02.04""",10,,"""""MEA02.04"""""
"""MEA02.04""",11,,"""""MEA02.04"""""
"""MEA02.04""",12,,"""""MEA02.04"""""
"""MEA02.04""",13,,"""""MEA02.04"""""
"""MEA02.04""",14,R,"""""MEA02.04"""""
"""MEA02.04""",15,,"""""MEA02.04"""""
"""MEA02.04""",16,,"""""MEA02.04"""""
"""MEA02.04""",17,,"""""MEA02.04"""""
"""MEA02.04""",18,R,"""""MEA02.04"""""
"""MEA02.04""",19,,"""""MEA02.04"""""
"""MEA02.04""",20,,"""""MEA02.04"""""
"""MEA02.04""",21,,"""""MEA02.04"""""
"""MEA02.04""",22,,"""""MEA02.04"""""
"""MEA02.04""",23,R,"""""MEA02.04"""""
"""MEA02.04""",24,R,"""""MEA02.04"""""
"""MEA02.04""",25,R,"""""MEA02.04"""""
"""MEA02.04""",26,R,"""""MEA02.04"""""
"""MEA02.04""",27,R,"""""MEA02.04"""""
"""MEA02.04""",28,R,"""""MEA02.04"""""
"""MEA02.04""",29,R,"""""MEA02.04"""""
"""MEA02.04""",30,,"""""MEA02.04"""""
"""MEA02.04""",31,,"""""MEA02.04"""""
"""MEA02.04""",32,,"""""MEA02.04"""""
"""MEA02.04""",33,,"""""MEA02.04"""""
"""MEA03.01""",1,,"""""MEA03.01"""""
"""MEA03.01""",2,,"""""MEA03.01"""""
"""MEA03.01""",3,,"""""MEA03.01"""""
"""MEA03.01""",4,,"""""MEA03.01"""""
"""MEA03.01""",5,,"""""MEA03.01"""""
"""MEA03.01""",6,R,"""""MEA03.01"""""
"""MEA03.01""",7,,"""""MEA03.01"""""
"""MEA03.01""",8,,"""""MEA03.01"""""
"""MEA03.01""",9,,"""""MEA03.01"""""
"""MEA03.01""",10,,"""""MEA03.01"""""
"""MEA03.01""",11,,"""""MEA03.01"""""
"""MEA03.01""",12,,"""""MEA03.01"""""
"""MEA03.01""",13,,"""""MEA03.01"""""
"""MEA03.01""",14,R,"""""MEA03.01"""""
"""MEA03.01""",15,,"""""MEA03.01"""""
"""MEA03.01""",16,,"""""MEA03.01"""""
"""MEA03.01""",17,,"""""MEA03.01"""""
"""MEA03.01""",18,,"""""MEA03.01"""""
"""MEA03.01""",19,,"""""MEA03.01"""""
"""MEA03.01""",20,,"""""MEA03.01"""""
"""MEA03.01""",21,,"""""MEA03.01"""""
"""MEA03.01""",22,,"""""MEA03.01"""""
"""MEA03.01""",23,,"""""MEA03.01"""""
"""MEA03.01""",24,,"""""MEA03.01"""""
"""MEA03.01""",25,,"""""MEA03.01"""""
"""MEA03.01""",26,,"""""MEA03.01"""""
"""MEA03.01""",27,,"""""MEA03.01"""""
"""MEA03.01""",28,,"""""MEA03.01"""""
"""MEA03.01""",29,R,"""""MEA03.01"""""
"""MEA03.01""",30,,"""""MEA03.01"""""
"""MEA03.01""",31,R,"""""MEA03.01"""""
"""MEA03.01""",32,A,"""""MEA03.01"""""
"""MEA03.01""",33,R,"""""MEA03.01"""""
"""MEA03.02""",1,,"""""MEA03.02"""""
"""MEA03.02""",2,,"""""MEA03.02"""""
"""MEA03.02""",3,R,"""""MEA03.02"""""
"""MEA03.02""",4,,"""""MEA03.02"""""
"""MEA03.02""",5,R,"""""MEA03.02"""""
"""MEA03.02""",6,R,"""""MEA03.02"""""
"""MEA03.02""",7,,"""""MEA03.02"""""
"""MEA03.02""",8,,"""""MEA03.02"""""
"""MEA03.02""",9,R,"""""MEA03.02"""""
"""MEA03.02""",10,R,"""""MEA03.02"""""
"""MEA03.02""",11,,"""""MEA03.02"""""
"""MEA03.02""",12,,"""""MEA03.02"""""
"""MEA03.02""",13,,"""""MEA03.02"""""
"""MEA03.02""",14,R,"""""MEA03.02"""""
"""MEA03.02""",15,,"""""MEA03.02"""""
"""MEA03.02""",16,,"""""MEA03.02"""""
"""MEA03.02""",17,,"""""MEA03.02"""""
"""MEA03.02""",18,R,"""""MEA03.02"""""
"""MEA03.02""",19,,"""""MEA03.02"""""
"""MEA03.02""",20,,"""""MEA03.02"""""
"""MEA03.02""",21,,"""""MEA03.02"""""
"""MEA03.02""",22,,"""""MEA03.02"""""
"""MEA03.02""",23,R,"""""MEA03.02"""""
"""MEA03.02""",24,R,"""""MEA03.02"""""
"""MEA03.02""",25,R,"""""MEA03.02"""""
"""MEA03.02""",26,R,"""""MEA03.02"""""
"""MEA03.02""",27,R,"""""MEA03.02"""""
"""MEA03.02""",28,R,"""""MEA03.02"""""
"""MEA03.02""",29,R,"""""MEA03.02"""""
"""MEA03.02""",30,,"""""MEA03.02"""""
"""MEA03.02""",31,R,"""""MEA03.02"""""
"""MEA03.02""",32,R,"""""MEA03.02"""""
"""MEA03.02""",33,A,"""""MEA03.02"""""
"""MEA03.03""",1,,"""""MEA03.03"""""
"""MEA03.03""",2,,"""""MEA03.03"""""
"""MEA03.03""",3,R,"""""MEA03.03"""""
"""MEA03.03""",4,,"""""MEA03.03"""""
"""MEA03.03""",5,R,"""""MEA03.03"""""
"""MEA03.03""",6,R,"""""MEA03.03"""""
"""MEA03.03""",7,,"""""MEA03.03"""""
"""MEA03.03""",8,,"""""MEA03.03"""""
"""MEA03.03""",9,R,"""""MEA03.03"""""
"""MEA03.03""",10,R,"""""MEA03.03"""""
"""MEA03.03""",11,,"""""MEA03.03"""""
"""MEA03.03""",12,,"""""MEA03.03"""""
"""MEA03.03""",13,,"""""MEA03.03"""""
"""MEA03.03""",14,R,"""""MEA03.03"""""
"""MEA03.03""",15,,"""""MEA03.03"""""
"""MEA03.03""",16,,"""""MEA03.03"""""
"""MEA03.03""",17,,"""""MEA03.03"""""
"""MEA03.03""",18,,"""""MEA03.03"""""
"""MEA03.03""",19,,"""""MEA03.03"""""
"""MEA03.03""",20,,"""""MEA03.03"""""
"""MEA03.03""",21,,"""""MEA03.03"""""
"""MEA03.03""",22,,"""""MEA03.03"""""
"""MEA03.03""",23,,"""""MEA03.03"""""
"""MEA03.03""",24,,"""""MEA03.03"""""
"""MEA03.03""",25,,"""""MEA03.03"""""
"""MEA03.03""",26,,"""""MEA03.03"""""
"""MEA03.03""",27,,"""""MEA03.03"""""
"""MEA03.03""",28,,"""""MEA03.03"""""
"""MEA03.03""",29,R,"""""MEA03.03"""""
"""MEA03.03""",30,,"""""MEA03.03"""""
"""MEA03.03""",31,R,"""""MEA03.03"""""
"""MEA03.03""",32,A,"""""MEA03.03"""""
"""MEA03.03""",33,,"""""MEA03.03"""""
"""MEA03.04""",1,,"""""MEA03.04"""""
"""MEA03.04""",2,,"""""MEA03.04"""""
"""MEA03.04""",3,,"""""MEA03.04"""""
"""MEA03.04""",4,,"""""MEA03.04"""""
"""MEA03.04""",5,,"""""MEA03.04"""""
"""MEA03.04""",6,R,"""""MEA03.04"""""
"""MEA03.04""",7,,"""""MEA03.04"""""
"""MEA03.04""",8,,"""""MEA03.04"""""
"""MEA03.04""",9,,"""""MEA03.04"""""
"""MEA03.04""",10,,"""""MEA03.04"""""
"""MEA03.04""",11,,"""""MEA03.04"""""
"""MEA03.04""",12,,"""""MEA03.04"""""
"""MEA03.04""",13,,"""""MEA03.04"""""
"""MEA03.04""",14,,"""""MEA03.04"""""
"""MEA03.04""",15,,"""""MEA03.04"""""
"""MEA03.04""",16,,"""""MEA03.04"""""
"""MEA03.04""",17,,"""""MEA03.04"""""
"""MEA03.04""",18,,"""""MEA03.04"""""
"""MEA03.04""",19,,"""""MEA03.04"""""
"""MEA03.04""",20,,"""""MEA03.04"""""
"""MEA03.04""",21,,"""""MEA03.04"""""
"""MEA03.04""",22,,"""""MEA03.04"""""
"""MEA03.04""",23,,"""""MEA03.04"""""
"""MEA03.04""",24,,"""""MEA03.04"""""
"""MEA03.04""",25,,"""""MEA03.04"""""
"""MEA03.04""",26,,"""""MEA03.04"""""
"""MEA03.04""",27,,"""""MEA03.04"""""
"""MEA03.04""",28,,"""""MEA03.04"""""
"""MEA03.04""",29,,"""""MEA03.04"""""
"""MEA03.04""",30,,"""""MEA03.04"""""
"""MEA03.04""",31,R,"""""MEA03.04"""""
"""MEA03.04""",32,A,"""""MEA03.04"""""
"""MEA03.04""",33,,"""""MEA03.04"""""
"""EDM05.01""",1,A,"""""EDM05.01"""""
"""EDM05.01""",2,R,"""""EDM05.01"""""
"""EDM05.01""",3,R,"""""EDM05.01"""""
"""EDM05.01""",4,R,"""""EDM05.01"""""
"""EDM05.01""",5,,"""""EDM05.01"""""
"""EDM05.01""",6,R,"""""EDM05.01"""""
"""EDM05.01""",7,,"""""EDM05.01"""""
"""EDM05.01""",8,,"""""EDM05.01"""""
"""EDM05.01""",9,,"""""EDM05.01"""""
"""EDM05.01""",10,,"""""EDM05.01"""""
"""EDM05.01""",11,,"""""EDM05.01"""""
"""EDM05.01""",12,,"""""EDM05.01"""""
"""EDM05.01""",13,,"""""EDM05.01"""""
"""EDM05.01""",14,,"""""EDM05.01"""""
"""EDM05.01""",15,,"""""EDM05.01"""""
"""EDM05.01""",16,,"""""EDM05.01"""""
"""EDM05.01""",17,,"""""EDM05.01"""""
"""EDM05.01""",18,,"""""EDM05.01"""""
"""EDM05.01""",19,,"""""EDM05.01"""""
"""EDM05.01""",20,,"""""EDM05.01"""""
"""EDM05.01""",21,,"""""EDM05.01"""""
"""EDM05.01""",22,,"""""EDM05.01"""""
"""EDM05.01""",23,,"""""EDM05.01"""""
"""EDM05.01""",24,,"""""EDM05.01"""""
"""EDM05.01""",25,,"""""EDM05.01"""""
"""EDM05.01""",26,,"""""EDM05.01"""""
"""EDM05.01""",27,,"""""EDM05.01"""""
"""EDM05.01""",28,,"""""EDM05.01"""""
"""EDM05.01""",29,,"""""EDM05.01"""""
"""EDM05.01""",30,,"""""EDM05.01"""""
"""EDM05.01""",31,,"""""EDM05.01"""""
"""EDM05.01""",32,,"""""EDM05.01"""""
"""EDM05.01""",33,,"""""EDM05.01"""""
"""EDM05.02""",1,A,"""""EDM05.02"""""
"""EDM05.02""",2,R,"""""EDM05.02"""""
"""EDM05.02""",3,R,"""""EDM05.02"""""
"""EDM05.02""",4,R,"""""EDM05.02"""""
"""EDM05.02""",5,,"""""EDM05.02"""""
"""EDM05.02""",6,R,"""""EDM05.02"""""
"""EDM05.02""",7,,"""""EDM05.02"""""
"""EDM05.02""",8,,"""""EDM05.02"""""
"""EDM05.02""",9,,"""""EDM05.02"""""
"""EDM05.02""",10,,"""""EDM05.02"""""
"""EDM05.02""",11,,"""""EDM05.02"""""
"""EDM05.02""",12,,"""""EDM05.02"""""
"""EDM05.02""",13,,"""""EDM05.02"""""
"""EDM05.02""",14,,"""""EDM05.02"""""
"""EDM05.02""",15,,"""""EDM05.02"""""
"""EDM05.02""",16,,"""""EDM05.02"""""
"""EDM05.02""",17,,"""""EDM05.02"""""
"""EDM05.02""",18,,"""""EDM05.02"""""
"""EDM05.02""",19,,"""""EDM05.02"""""
"""EDM05.02""",20,,"""""EDM05.02"""""
"""EDM05.02""",21,,"""""EDM05.02"""""
"""EDM05.02""",22,,"""""EDM05.02"""""
"""EDM05.02""",23,,"""""EDM05.02"""""
"""EDM05.02""",24,,"""""EDM05.02"""""
"""EDM05.02""",25,,"""""EDM05.02"""""
"""EDM05.02""",26,,"""""EDM05.02"""""
"""EDM05.02""",27,,"""""EDM05.02"""""
"""EDM05.02""",28,,"""""EDM05.02"""""
"""EDM05.02""",29,,"""""EDM05.02"""""
"""EDM05.02""",30,,"""""EDM05.02"""""
"""EDM05.02""",31,,"""""EDM05.02"""""
"""EDM05.02""",32,,"""""EDM05.02"""""
"""EDM05.02""",33,,"""""EDM05.02"""""
"""EDM05.03""",1,A,"""""EDM05.03"""""
"""EDM05.03""",2,R,"""""EDM05.03"""""
"""EDM05.03""",3,R,"""""EDM05.03"""""
"""EDM05.03""",4,R,"""""EDM05.03"""""
"""EDM05.03""",5,,"""""EDM05.03"""""
"""EDM05.03""",6,R,"""""EDM05.03"""""
"""EDM05.03""",7,,"""""EDM05.03"""""
"""EDM05.03""",8,,"""""EDM05.03"""""
"""EDM05.03""",9,,"""""EDM05.03"""""
"""EDM05.03""",10,,"""""EDM05.03"""""
"""EDM05.03""",11,,"""""EDM05.03"""""
"""EDM05.03""",12,,"""""EDM05.03"""""
"""EDM05.03""",13,,"""""EDM05.03"""""
"""EDM05.03""",14,,"""""EDM05.03"""""
"""EDM05.03""",15,,"""""EDM05.03"""""
"""EDM05.03""",16,,"""""EDM05.03"""""
"""EDM05.03""",17,,"""""EDM05.03"""""
"""EDM05.03""",18,,"""""EDM05.03"""""
"""EDM05.03""",19,,"""""EDM05.03"""""
"""EDM05.03""",20,,"""""EDM05.03"""""
"""EDM05.03""",21,,"""""EDM05.03"""""
"""EDM05.03""",22,,"""""EDM05.03"""""
"""EDM05.03""",23,,"""""EDM05.03"""""
"""EDM05.03""",24,,"""""EDM05.03"""""
"""EDM05.03""",25,,"""""EDM05.03"""""
"""EDM05.03""",26,,"""""EDM05.03"""""
"""EDM05.03""",27,,"""""EDM05.03"""""
"""EDM05.03""",28,,"""""EDM05.03"""""
"""EDM05.03""",29,,"""""EDM05.03"""""
"""EDM05.03""",30,,"""""EDM05.03"""""
"""EDM05.03""",31,,"""""EDM05.03"""""
"""EDM05.03""",32,,"""""EDM05.03"""""
"""EDM05.03""",33,,"""""EDM05.03"""""
"""APO03.01""",1,,"""""APO03.01"""""
"""APO03.01""",2,,"""""APO03.01"""""
"""APO03.01""",3,,"""""APO03.01"""""
"""APO03.01""",4,,"""""APO03.01"""""
"""APO03.01""",5,,"""""APO03.01"""""
"""APO03.01""",6,R,"""""APO03.01"""""
"""APO03.01""",7,R,"""""APO03.01"""""
"""APO03.01""",8,R,"""""APO03.01"""""
"""APO03.01""",9,,"""""APO03.01"""""
"""APO03.01""",10,R,"""""APO03.01"""""
"""APO03.01""",11,A,"""""APO03.01"""""
"""APO03.01""",12,,"""""APO03.01"""""
"""APO03.01""",13,,"""""APO03.01"""""
"""APO03.01""",14,,"""""APO03.01"""""
"""APO03.01""",15,,"""""APO03.01"""""
"""APO03.01""",16,,"""""APO03.01"""""
"""APO03.01""",17,,"""""APO03.01"""""
"""APO03.01""",18,,"""""APO03.01"""""
"""APO03.01""",19,R,"""""APO03.01"""""
"""APO03.01""",20,,"""""APO03.01"""""
"""APO03.01""",21,,"""""APO03.01"""""
"""APO03.01""",22,R,"""""APO03.01"""""
"""APO03.01""",23,,"""""APO03.01"""""
"""APO03.01""",24,,"""""APO03.01"""""
"""APO03.01""",25,,"""""APO03.01"""""
"""APO03.01""",26,,"""""APO03.01"""""
"""APO03.01""",27,,"""""APO03.01"""""
"""APO03.01""",28,,"""""APO03.01"""""
"""APO03.01""",29,,"""""APO03.01"""""
"""APO03.01""",30,,"""""APO03.01"""""
"""APO03.01""",31,,"""""APO03.01"""""
"""APO03.01""",32,,"""""APO03.01"""""
"""APO03.01""",33,,"""""APO03.01"""""
"""APO03.02""",1,,"""""APO03.02"""""
"""APO03.02""",2,,"""""APO03.02"""""
"""APO03.02""",3,,"""""APO03.02"""""
"""APO03.02""",4,,"""""APO03.02"""""
"""APO03.02""",5,,"""""APO03.02"""""
"""APO03.02""",6,R,"""""APO03.02"""""
"""APO03.02""",7,R,"""""APO03.02"""""
"""APO03.02""",8,R,"""""APO03.02"""""
"""APO03.02""",9,,"""""APO03.02"""""
"""APO03.02""",10,R,"""""APO03.02"""""
"""APO03.02""",11,A,"""""APO03.02"""""
"""APO03.02""",12,,"""""APO03.02"""""
"""APO03.02""",13,,"""""APO03.02"""""
"""APO03.02""",14,,"""""APO03.02"""""
"""APO03.02""",15,,"""""APO03.02"""""
"""APO03.02""",16,,"""""APO03.02"""""
"""APO03.02""",17,,"""""APO03.02"""""
"""APO03.02""",18,,"""""APO03.02"""""
"""APO03.02""",19,R,"""""APO03.02"""""
"""APO03.02""",20,,"""""APO03.02"""""
"""APO03.02""",21,,"""""APO03.02"""""
"""APO03.02""",22,R,"""""APO03.02"""""
"""APO03.02""",23,,"""""APO03.02"""""
"""APO03.02""",24,,"""""APO03.02"""""
"""APO03.02""",25,,"""""APO03.02"""""
"""APO03.02""",26,,"""""APO03.02"""""
"""APO03.02""",27,,"""""APO03.02"""""
"""APO03.02""",28,,"""""APO03.02"""""
"""APO03.02""",29,,"""""APO03.02"""""
"""APO03.02""",30,,"""""APO03.02"""""
"""APO03.02""",31,,"""""APO03.02"""""
"""APO03.02""",32,,"""""APO03.02"""""
"""APO03.02""",33,,"""""APO03.02"""""
"""APO03.03""",1,,"""""APO03.03"""""
"""APO03.03""",2,,"""""APO03.03"""""
"""APO03.03""",3,,"""""APO03.03"""""
"""APO03.03""",4,,"""""APO03.03"""""
"""APO03.03""",5,,"""""APO03.03"""""
"""APO03.03""",6,R,"""""APO03.03"""""
"""APO03.03""",7,R,"""""APO03.03"""""
"""APO03.03""",8,R,"""""APO03.03"""""
"""APO03.03""",9,,"""""APO03.03"""""
"""APO03.03""",10,R,"""""APO03.03"""""
"""APO03.03""",11,A,"""""APO03.03"""""
"""APO03.03""",12,,"""""APO03.03"""""
"""APO03.03""",13,,"""""APO03.03"""""
"""APO03.03""",14,,"""""APO03.03"""""
"""APO03.03""",15,,"""""APO03.03"""""
"""APO03.03""",16,,"""""APO03.03"""""
"""APO03.03""",17,,"""""APO03.03"""""
"""APO03.03""",18,,"""""APO03.03"""""
"""APO03.03""",19,R,"""""APO03.03"""""
"""APO03.03""",20,,"""""APO03.03"""""
"""APO03.03""",21,,"""""APO03.03"""""
"""APO03.03""",22,R,"""""APO03.03"""""
"""APO03.03""",23,,"""""APO03.03"""""
"""APO03.03""",24,,"""""APO03.03"""""
"""APO03.03""",25,,"""""APO03.03"""""
"""APO03.03""",26,,"""""APO03.03"""""
"""APO03.03""",27,,"""""APO03.03"""""
"""APO03.03""",28,,"""""APO03.03"""""
"""APO03.03""",29,,"""""APO03.03"""""
"""APO03.03""",30,,"""""APO03.03"""""
"""APO03.03""",31,,"""""APO03.03"""""
"""APO03.03""",32,,"""""APO03.03"""""
"""APO03.03""",33,,"""""APO03.03"""""
"""APO03.04""",1,,"""""APO03.04"""""
"""APO03.04""",2,,"""""APO03.04"""""
"""APO03.04""",3,,"""""APO03.04"""""
"""APO03.04""",4,,"""""APO03.04"""""
"""APO03.04""",5,,"""""APO03.04"""""
"""APO03.04""",6,R,"""""APO03.04"""""
"""APO03.04""",7,R,"""""APO03.04"""""
"""APO03.04""",8,R,"""""APO03.04"""""
"""APO03.04""",9,R,"""""APO03.04"""""
"""APO03.04""",10,R,"""""APO03.04"""""
"""APO03.04""",11,A,"""""APO03.04"""""
"""APO03.04""",12,,"""""APO03.04"""""
"""APO03.04""",13,,"""""APO03.04"""""
"""APO03.04""",14,,"""""APO03.04"""""
"""APO03.04""",15,,"""""APO03.04"""""
"""APO03.04""",16,,"""""APO03.04"""""
"""APO03.04""",17,,"""""APO03.04"""""
"""APO03.04""",18,,"""""APO03.04"""""
"""APO03.04""",19,R,"""""APO03.04"""""
"""APO03.04""",20,,"""""APO03.04"""""
"""APO03.04""",21,,"""""APO03.04"""""
"""APO03.04""",22,R,"""""APO03.04"""""
"""APO03.04""",23,,"""""APO03.04"""""
"""APO03.04""",24,,"""""APO03.04"""""
"""APO03.04""",25,,"""""APO03.04"""""
"""APO03.04""",26,,"""""APO03.04"""""
"""APO03.04""",27,,"""""APO03.04"""""
"""APO03.04""",28,,"""""APO03.04"""""
"""APO03.04""",29,,"""""APO03.04"""""
"""APO03.04""",30,,"""""APO03.04"""""
"""APO03.04""",31,,"""""APO03.04"""""
"""APO03.04""",32,,"""""APO03.04"""""
"""APO03.04""",33,,"""""APO03.04"""""
"""APO03.05""",1,,"""""APO03.05"""""
"""APO03.05""",2,,"""""APO03.05"""""
"""APO03.05""",3,,"""""APO03.05"""""
"""APO03.05""",4,,"""""APO03.05"""""
"""APO03.05""",5,,"""""APO03.05"""""
"""APO03.05""",6,R,"""""APO03.05"""""
"""APO03.05""",7,R,"""""APO03.05"""""
"""APO03.05""",8,R,"""""APO03.05"""""
"""APO03.05""",9,R,"""""APO03.05"""""
"""APO03.05""",10,R,"""""APO03.05"""""
"""APO03.05""",11,A,"""""APO03.05"""""
"""APO03.05""",12,,"""""APO03.05"""""
"""APO03.05""",13,,"""""APO03.05"""""
"""APO03.05""",14,,"""""APO03.05"""""
"""APO03.05""",15,,"""""APO03.05"""""
"""APO03.05""",16,,"""""APO03.05"""""
"""APO03.05""",17,,"""""APO03.05"""""
"""APO03.05""",18,,"""""APO03.05"""""
"""APO03.05""",19,,"""""APO03.05"""""
"""APO03.05""",20,,"""""APO03.05"""""
"""APO03.05""",21,,"""""APO03.05"""""
"""APO03.05""",22,R,"""""APO03.05"""""
"""APO03.05""",23,,"""""APO03.05"""""
"""APO03.05""",24,,"""""APO03.05"""""
"""APO03.05""",25,,"""""APO03.05"""""
"""APO03.05""",26,,"""""APO03.05"""""
"""APO03.05""",27,,"""""APO03.05"""""
"""APO03.05""",28,,"""""APO03.05"""""
"""APO03.05""",29,,"""""APO03.05"""""
"""APO03.05""",30,,"""""APO03.05"""""
"""APO03.05""",31,,"""""APO03.05"""""
"""APO03.05""",32,,"""""APO03.05"""""
"""APO03.05""",33,,"""""APO03.05"""""
"""APO04.01""",1,,"""""APO04.01"""""
"""APO04.01""",2,A,"""""APO04.01"""""
"""APO04.01""",3,,"""""APO04.01"""""
"""APO04.01""",4,,"""""APO04.01"""""
"""APO04.01""",5,,"""""APO04.01"""""
"""APO04.01""",6,R,"""""APO04.01"""""
